scientificName,diet_breadth,bee_family,phylo_rich,phylo_simp,eigen1_plantGenus,eigen2_plantGenus,eigen1_plantFam,eigen2_plantFam,simpson_genus,simpson_fam,n_globi,med_lat,med_long,n_chesshire,area_ha,med_doy,flight_season,Andrena,Megandrena,Ancylandrena,Calliopsis,Macrotera,Perdita,Panurginus,Protandrena,Protoxaea,Eulonchopria,Colletes,Hylaeus,Ptiloglossa,Agapostemon,Halictus,Lasioglossum,Augochlora,Augochlorella,Augochloropsis,Dieunomia,Dufourea,Sphecodosoma,Conanthalictus,Protodufourea,Xeralictus,Plebeia,Bombus,Centris,Melitoma,Ptilothrix,Diadasia,Anthophorula,Ancyloscelis,Svastra,Melissodes,Eucera,Xenoglossa,Florilegus,Ceratina,Xylocopa,Anthophora,Habropoda,Megachile,Heriades,Osmia,Ashmeadiella,Atoposmia,Hoplitis,Chelostoma,Anthidium,Anthidiellum,Dianthidium,Paranthidium,Trachusa,Lithurgopsis,Hesperapis,Macropis,Melitta
Andrena dunningi,generalist,Andrenidae,2970.181039,518.965202765547,-0.0545081902714296,-0.562623627285705,0.152916975698435,-0.176967397459386,5.05739863085835,4.4983606557377,196,43.51,-76.51,553,348119048.750158,124,47,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena duplicata,specialist,Andrenidae,408.860548,398.942977601723,0.194891003628221,0.190490264918716,-0.435311785254588,-0.0167503333972515,1.8,1,3,35.683,-82.4,13,62866116.4151341,244,138,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena erigeniae,specialist,Andrenidae,2137.083549,479.663148874701,-0.0350167012004674,-0.0632949809461948,0.261706736758678,-0.195369035112981,2.49756097560976,2.44027405421507,128,39.094,-77.263,1155,282674694.049272,114,49.9,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena erythrogaster,specialist,Andrenidae,1613.2054910003,463.440286252737,-0.0667417507239447,-0.500329680596629,0.154368843617501,-0.262915772357977,2.05262292386121,2.01647819063005,158,40.78,-88.513,429,681297521.763928,128,54.7,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena erythronii,specialist,Andrenidae,1448.7658890003,504.137797719797,-0.0537370095800637,-0.302204559096577,0.0773521401259745,-0.230145218784784,3.0702875399361,3.003125,62,40.086,-87.535,162,258713341.884844,109,52.8,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena faceta,generalist,Andrenidae,419.328064,401.740376603486,-0.122783371527229,0.0657995330752641,0.438725461086079,0.445260029056258,1.6,1,4,27.8805,-98.153,8,31643126.7345739,85.5,7.59999999999999,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena forbesii,generalist,Andrenidae,4575.7927279997,521.137748224438,-0.0342525476733802,-0.593648021059599,0.222579122232716,-0.248988898425971,6.6916875382945,4.22813499690966,789,40.697,-87.532,855,885281019.868129,128,63.4,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena fragilis,specialist,Andrenidae,1448.481304,480.078409531852,-0.0236672183332346,-0.0573462468663259,0.0754995511004627,-0.194410895696803,2.82551928783383,2.6672268907563,69,41.3425,-77.0365,250,236510728.140646,168,40.2,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena frigida,specialist,Andrenidae,855.385953,454.638470085261,-0.0641310212222225,-0.490002636270122,0.269296118420667,-0.291525170321309,1.84365781710914,1.82215743440233,25,43.027,-108.73,603,1540266200.85539,111,94.1,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena gardineri,specialist,Andrenidae,943.202378,427.091252137985,-0.038312371417306,0.0167425357216868,-0.431228704986184,0.00480705819703999,1.86676903622076,1.32687739422604,249,37.454,-82.941,79,247856550.538667,137,64,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena geranii,generalist,Andrenidae,2079.78883,492.249575263019,-0.0293092772762998,0.00221582743513313,0.32125229276026,-0.254190534635389,3.0434037692747,3.80371163454675,73,40.8085,-88.197,176,515705219.531907,149,50.4,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena hallii,specialist,Andrenidae,787.1523050003,479.360509175249,-0.309296594464651,0.0814729856470565,0.365238239389012,-0.308645793948055,3.02469135802469,2.09401709401709,35,41.26,-111.443,130,234267257.573191,165,47.2,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena helianthi,generalist,Andrenidae,825.385956,399.619742212799,0.279699370569339,0.250898738483177,-0.431159700533894,-0.00484502912134269,1.28898522665095,1.03501301159215,175,41.057,-95.9265,396,607306857.433953,242,41,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena helianthiformis,generalist,Andrenidae,390.70254,390.70254,-0.0167570591402358,0.0263332119795377,-0.435311785254588,-0.0167503333972515,1,1,12,39.56,-97.962,30,74827136.1904929,177,37.3,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena hippotes,generalist,Andrenidae,3685.3282039997,512.455727912204,-0.039820979683522,-0.546311919661914,0.213474757955969,-0.272316085833897,5.14151100579447,4.0385784292341,527,41.531,-88.0635,734,748505745.424125,136,58,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena hirticincta,specialist,Andrenidae,1288.638226,403.000610729977,0.326585479145465,0.0112213873101476,-0.432445484521467,-0.00749270736814049,1.56318175519173,1.09474195001906,562,42.723,-74.193,793,500090903.097643,245,44,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena illinoiensis,specialist,Andrenidae,1787.83061,481.623996443733,-0.0649753364559239,-0.516361933589583,0.112361264558978,-0.218315438482768,2.65222849968613,2.61934283942963,65,40.015,-97.409,349,660772371.954929,126.5,46.1,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena imitatrix,generalist,Andrenidae,3402.749157,509.571396572427,-0.0457560635895386,-0.558383797863526,0.205712096896738,-0.216136262517661,4.7426456371019,3.57570077887459,586,40.084,-86.134,1141,806051311.250521,120,65,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena integra,specialist,Andrenidae,1204.7524680003,484.623530045952,-0.0140750496130594,-0.103974099866397,0.25446140780589,-0.168698725198439,2.64708761625061,2.635477582846,104,42.445,-79.294,116,218362235.553595,157,35,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena isocomae,specialist,Andrenidae,390.70254,390.70254,-0.0394545959469956,0.0265010485933215,-0.435311785254588,-0.0167503333972516,1,1,13,36.658,-118.547,48,9063761.28360672,269.5,43.5,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena kalmiae,specialist,Andrenidae,417.551523,397.390352532661,-0.038674052634563,4.9098337717187e-4,0.240123853264916,-0.240404584868866,1.32432432432432,1,7,43.14,-71.309,10,22363309.3833301,179,28.5,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena krigiana,specialist,Andrenidae,745.445418,427.809598172574,-0.0355782920984492,0.0130764327397177,-0.43754406043697,-0.00781291422339029,1.92307692307692,1.36986301369863,20,37.5875,-82.3285,110,212511902.041239,132,86,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
Andrena kristina,specialist,Andrenidae,688.492125,439.924707143603,-0.0920177223159317,0.0123215131990961,0.306187576067791,-0.185781260813391,2.7989417989418,1.43360433604336,23,40.004,-105.285,9,25146637.8517371,146,13.6,0,0.732623508930728,0.732623508930728,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.28003495668283,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.52302504081709,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.57114411245316,1.59717839119427,1.59717839119427,1.59717839119427
