scientificName,phylo_rich,phylo_simp,eigen1_plantGenus,eigen2_plantGenus,eigen1_plantFam,eigen2_plantFam,rich_genus,simpson_genus,rich_fam,simpson_fam,n_globi
Lasioglossum ellisiae,514.436777,464.20934236992395,-0.0487720217714859,0.04135534153668418,0.41540032914867925,0.38690043602391194,2,2,2,2,4
Lasioglossum fattigi,1082.4183449999996,516.1842867053984,0.06379275091590132,0.005677848935448615,0.03458660981564229,-0.1509967867800118,7,4.84,7,4.84,11
Lasioglossum forbesii,3545.7717079999993,541.407604874365,0.06307361618204745,-0.4964761433518803,-0.07351445664431132,0.0847099333576869,46,12.737849779086899,28,9.113804004214963,93
Lasioglossum foxii,5137.541629999399,515.4030839454972,0.020683343176036414,-0.4124310389988211,0.14795139618012665,-0.15708998676177852,76,5.1824434640636285,33,4.161383901590871,669
Lasioglossum fuscipenne,2122.917614,486.86042523081085,0.22356285987585228,-0.021374333685731845,-0.41044138602983227,-0.01606282113232316,30,8.952912019826522,13,2.5998560633321333,85
Lasioglossum gotham,1402.059138,516.867829208605,0.05896956791396378,-0.11127132530745995,-0.15392557082240024,-0.1393801993454198,13,6.443298969072165,10,4.770992366412216,25
Lasioglossum hitchensi,2714.208182000001,533.1936650292209,0.14944010947311084,-0.11908750235150808,-0.07633865753352043,0.25901302665574144,37,13.107036669970261,15,6.4105671352399405,230
Lasioglossum hudsoniellum,2054.2733559999997,516.3744719020222,-0.12207387233810751,0.04678204281897437,-0.08886392859862528,0.041891868509660896,24,5.667929292929293,14,4.529767911200808,134
Lasioglossum imitatum,5014.957892999698,536.7080624476218,0.1328034102219392,-0.21582704968519553,-0.023338157163714596,0.18473637490824668,86,20.4292567983527,31,8.389147016519198,981
Lasioglossum impavidum,2237.6931680002995,500.3806085876091,-0.10305344668790031,0.06800757428929419,0.11565476045279725,-0.10738426360060417,31,3.910386965376783,15,3.728155339805826,240
Lasioglossum incompletum,4804.999209003501,523.171437491297,-0.008096228991103543,0.058160752205826526,-0.1512746520117188,-0.12117301677711788,94,8.339087530758796,34,5.758013464766329,3260
Lasioglossum jubatum,390.70254000029996,390.7025400002997,-0.039886179961582856,0.01403772547454705,0.25975552969299026,-0.29054073662663327,1,1,1,1,2
Lasioglossum lepidii,1133.0364100000002,519.3094566549988,-0.04446667964665735,-0.17418404092243822,0.2325881627754028,-0.23891764381285108,9,8.344827586206897,7,3.9032258064516134,22
Lasioglossum longifrons,390.70253999999994,390.70254,-0.025431620987010475,0.026049681446134766,-0.43531178525458747,-0.01675033339725168,1,1,1,1,1
Lasioglossum lustrans,1139.233462,453.1889134227346,-0.009703680685435577,-0.07371992675733677,-0.41700094774083685,0.046303817327945716,12,4.898550724637682,7,1.6650246305418726,26
Lasioglossum macoupinense,1402.4067519999996,552.8173685673761,0.028517983419409126,-0.04642102137195812,0.005684798914620537,-0.16166704048645422,10,9.999999999999996,9,8.333333333333332,10
Lasioglossum megastictus,741.0524220002999,451.8548158982885,-0.04725066213275265,0.032072634564406934,0.01404448559679773,-0.1905189012647611,4,1.8490566037735852,4,1.8490566037735852,14
Lasioglossum mesillense,514.4367769999999,464.2093423699234,-0.0943481925518833,0.05601985356112278,0.42057563891314925,0.3770362164803423,2,2,2,2,14
Lasioglossum microlepoides,3014.8670570000013,534.2478928493567,-0.21583325085071786,0.12448234649693189,0.1023504406809951,-0.05227471289953686,41,15.108196721311474,24,7.396468699839487,192
Lasioglossum miniatulum,1557.9776255999989,534.856488447438,-5.768047599342983e-4,0.01016138658543428,-0.19703582617203141,0.14123653526633434,18,12.902439024390246,11,7.053333333333332,23
Lasioglossum nelumbonis,1368.1873019999998,517.3081972835523,-0.039635202719894576,-0.06730326250524891,0.22699140840151893,-0.2306220698157328,9,3.5030303030303025,8,2.6759259259259256,34
Lasioglossum nevadense,5173.3857769996985,539.5292637709753,-0.05504420775615334,0.030928445796576942,-0.014162496491200438,0.26481187045763505,80,13.521154982402958,33,7.353657003143556,1026
Lasioglossum nigrescens,1138.6558030002998,526.3376692294269,-0.052089441468849744,-0.26856604699312536,-0.15411530302587317,-0.11384026615655018,10,7.692307692307691,6,5.128205128205127,20
Lasioglossum nigroviride,644.1676480003,474.34151510997793,-0.027807603252474975,-0.040903943155389304,-0.40234217173163844,-0.03659345314170179,4,3.571428571428571,3,2.2727272727272725,5
Lasioglossum noctivaga,514.4367769999999,438.7330271013395,-0.09585905508428691,0.05834856017750277,0.23327221396824996,-0.19170290827330616,2,1.5283018867924527,2,1.5283018867924527,9
Lasioglossum oblongum,1494.6651500003,524.6544027413452,-0.0020003465317009897,-0.15175403290204448,-0.3161140968146383,-0.04981530515806844,13,7.335877862595419,10,5.309392265193371,31
Lasioglossum oceanicum,1584.9340600000003,547.3705790244059,0.10896686895109463,-0.11862000178289175,0.20119475322404654,0.034075241437693526,12,7.450704225352116,10,6.6962025316455716,23
Lasioglossum oenotherae,514.4367769999999,398.84265867831596,-0.025249287157271837,0.013223463231887455,0.18055335664166397,-0.19871242672559586,2,1.0688836104513064,2,1.0688836104513064,30
Lasioglossum orthocarpi,390.7025399999999,390.70253999999994,-0.04263116298732759,0.022798253982785278,0.3313657177398819,-0.263841441536486,1,1,1,1,1
Lasioglossum ovaliceps,2649.3679430003012,523.0790856981212,-0.10152884545151755,-0.1815953004207663,-0.23385817469030376,0.039190391131305506,35,13.283267457180507,19,6.619829284307287,142
Lasioglossum pallidellum,740.0666890002998,472.09716364638047,-0.1030069839991579,0.04935638546331161,0.25338463781974474,-0.22424019076982907,4,2.3813953488372093,4,2.3813953488372093,32
Lasioglossum paraforbesii,2578.0464660003017,516.8358128179661,0.3077838338862348,-0.11551108149484823,-0.2854694015488903,0.14543263695877576,35,22.942196531791915,19,4.6529894490035195,63
Lasioglossum pavonotum,2284.7175120003008,520.5247568188621,0.04368890846810577,0.06597896924454379,-0.3184145284137469,0.0753735419397635,27,10.876347951114308,15,4.552813722539875,123
Lasioglossum pectinatum,498.463092,451.8116903675518,0.052476589834608595,0.02460102819106427,-0.38675785123299605,-0.028578102226156057,3,2.6557377049180326,2,1.975609756097561,18
Lasioglossum pectorale,4737.843373600002,506.0716157463309,0.38505777404980374,-0.08885368348552869,-0.3711258166874294,0.002936385590433657,82,28.01990049751242,31,3.1878151692909333,352
Lasioglossum perdifficile,2282.9357179999997,528.7329875614528,-0.010223526865936713,-0.039309859390614425,-0.19771235715883226,0.21370839088708293,28,16.756363636363634,18,6.127659574468083,96
Lasioglossum perichlarus,390.70254,390.70254,-0.043547038240480083,0.024476839457815997,0.22182487949044585,-0.2213966757920828,1,1,1,1,1
Lasioglossum perparvum,888.6476800000002,527.4349846026989,-0.07610894260040556,0.01723227981779831,0.2788794932106692,-0.2094647172736577,5,4.764705882352941,5,4.764705882352941,9
Lasioglossum petrellum,1692.6779410002996,521.3153054453072,0.02007085140569654,-0.022758058661549004,-0.1824158095533149,0.2947404326846746,23,12.044967880085656,11,4.770992366412213,75
Lasioglossum pilosum,5973.186836000302,545.2145922738729,0.14440561455319667,-0.22725972024452704,-0.21621388952889828,0.04682112727737559,95,24.976794521520077,42,7.952022683882925,839
Lasioglossum pulveris,3804.2170139997024,530.686318541229,-0.11776780098067831,0.037055574914957604,-0.22872092615730688,-0.008545087079596534,55,11.576899915693122,24,5.6546267427495724,537
Lasioglossum quebecense,3458.351658,524.2402315600451,0.10259674088573167,-0.2989077353907825,-0.1541456783269248,-0.12762322549479263,48,7.366533864541831,23,5.098052731345856,344
Lasioglossum reticulatum,1017.975759,476.0920755488424,0.015323784061984275,0.08445573087282196,-0.3980436306600346,0.08490974438058048,9,3.8533333333333335,6,2.24031007751938,17
Lasioglossum rohweri,1231.019518,513.1215486246336,0.3125670989889241,-0.04543701146159385,-0.24197743966289034,0.18362945882212509,16,14.44,7,4.569620253164557,19
Lasioglossum sagax,633.0153810002998,493.4351373106955,0.05186675450515179,-0.038382262893124346,0.4109441031448209,0.24499925727947566,3,3,3,3,6
Lasioglossum semibrunneum,1825.0820970003,533.6866469176022,-0.2864141111902579,0.05402540468462179,-0.15557726442004807,0.03988017811572908,18,11.363636363636363,15,7.470119521912353,75
Lasioglossum semicaeruleum,905.7234990000003,527.1609858168647,-0.17266248739261814,0.19435887531152177,-0.28735762875179677,-0.09111816494718487,6,5.999999999999999,5,4.499999999999999,6
Lasioglossum sisymbrii,5646.8498669997,541.2770651242276,-0.11220410005058466,-0.0015869668827862699,-0.17735006368442288,0.09449198014675923,114,32.06509737305102,38,8.2583946624166,727
Lasioglossum subversans,390.70253999999994,390.70254,0.28646890354651566,0.011012093225498381,-0.4353117852545875,-0.016750333397251623,1,1,1,1,2
Lasioglossum synthyridis,390.70254,390.70254,-0.03823792853841738,0.018797127310794505,0.24443101995209082,-0.17038618030502783,1,1,1,1,2
Lasioglossum tamiamense,1350.6774749999995,508.818346114846,-0.01616301953569686,0.02889593837919529,-0.06736344674968618,-0.13726717635571728,12,4.864321608040201,9,3.1737704918032787,44
Lasioglossum tarponense,3365.881193600302,553.3538913886806,0.08008139106496949,-0.13609939964010548,-0.07817051143664838,0.08014422870963465,41,33.88235294117649,25,15.78082191780822,48
Lasioglossum tegulare,4949.2267040000015,530.2330850831236,-0.014865835830930213,-0.021798137666394126,0.14967380099347785,-0.2080286664053311,77,8.087656426114856,35,5.859930897288243,529
Lasioglossum tegulariforme,1854.846971,528.4767747763545,-0.08268626971352176,0.04393606297813828,-0.15909738494024553,0.04200818550431859,23,9.80278422273782,13,6.259259259259258,65
Lasioglossum titusi,1878.5043580000001,459.2811903561689,-0.02430241399367279,0.029619106801697388,-0.4282050181047558,-0.012127883942998489,31,10.514018691588786,12,1.6252528171048832,150
Lasioglossum trigeminum,741.6033940003001,456.4111730116763,0.10257788051371657,-0.030642726904909354,-0.42175581937857476,-0.010686457468987292,5,2.8139534883720936,4,1.8059701492537317,11
Lasioglossum versans,2641.4105475003007,522.8694223779853,0.22263748377124082,-0.18952594110387772,-0.21221719530086092,0.24586879410255844,32,12.985312117503064,19,5.249381494309747,103
Lasioglossum versatum,3257.011051000303,537.3128949456036,0.0514761575225532,-0.4745076704839136,0.16691193996451345,0.1684583768825571,43,11.014653505647708,22,8.136585732541532,329
Lasioglossum vierecki,2594.926513999999,531.3473628641376,0.1876831420127026,-0.12743743986143283,0.0832152980453048,0.1633060773809892,34,14.03131991051455,17,8.662983425414366,112
Lasioglossum zephyrus,3358.575850999103,528.700457169545,0.1733331073911232,-0.2702649962141292,-0.1524582110455382,0.004878235130012572,53,10.636800962116677,25,6.838971583220572,266
Leiopodus singularis,390.70253999999994,390.70253999999983,-0.26082884857322836,0.16639959600439486,0.259651366884131,-0.2836802455369035,1,1,1,1,7
Lithurgopsis apicalis,791.6212310000002,432.7230283230716,-0.05542229861798041,0.06716011159894664,0.15498354247877694,-0.1733090887481231,7,2.370497964296899,4,1.4019262826449341,87
Lithurgopsis echinocacti,647.9923229999999,473.6215888991371,0.0803830575307408,0.11960517955449938,-0.383212138032457,-0.04196135317205949,4,2.9220779220779214,3,2.227722772277228,15
Lithurgopsis gibbosa,753.0762500000001,446.1265387703687,-0.0527629841233036,0.05207181511917353,0.02272322122491484,-0.18405928528046997,4,1.6693147964250248,4,1.6693147964250248,41
Lithurgopsis littoralis,536.0059609999998,434.22942002195066,-0.07317950685712618,0.051942658221834394,0.2480901179355634,-0.2702000117270719,3,2,2,1.3846153846153844,6
Macropis ciliata,627.1379729999999,484.9866729555492,0.006127250386160434,-0.0230821653018322,0.34938111540860856,0.19512552749541162,3,2.6666666666666665,3,2.6666666666666665,4
Macropis nuda,1321.8681080000003,483.20019151612473,-0.004045484329164428,0.006115265808505922,-0.1292478631200831,-0.07709734738743036,13,3.201091192517538,9,3.0205932826673214,111
Macropis patellata,390.70253999999994,390.70253999999983,-0.0380067344816074,0.022522493168670644,0.21940012297376701,-0.22031575621894411,1,1,1,1,8
Macropis steironematis,2623.367563000002,528.0409284338642,-0.004392613619727599,-0.026203644994786182,0.10061854620266751,-0.08757849422643171,25,6.020066889632109,21,5.8631921824104225,60
Macrotera arcuata,390.70253999999994,390.70253999999983,-0.2608288485732283,0.16639959600439486,0.259651366884131,-0.2836802455369036,1,1,1,1,35
Macrotera carinata,390.70254,390.70254,-0.06195740331770702,0.033094957113526266,0.22684460584616187,-0.23684564205203448,1,1,1,1,1
Macrotera echinocacti,390.702539,390.70253900000006,-0.04100845401252861,0.02304818784745683,0.23422489757893014,-0.2464010410499356,1,1,1,1,9
Macrotera latior,706.724827,408.0520190177957,-0.2701974550988547,0.17243697229563054,0.22548818159394726,-0.2753185879179598,5,1.223218499292119,3,1.1514882274544647,72
Macrotera lobata,390.70254000000006,390.7025400000001,-0.040114766675263994,0.02252596677165407,0.2342248975789302,-0.2464010410499355,1,1,1,1,1
Macrotera magniceps,390.70253999999994,390.70253999999983,-0.2608288485732284,0.1663995960043948,0.259651366884131,-0.28368024553690346,1,1,1,1,2
Macrotera mellea,514.4367769999999,408.9978526447539,-0.04783405976592034,0.02223475064277692,0.2270240922799803,-0.23577980549300478,2,1.1644773954387944,2,1.1644773954387944,170
Macrotera mortuaria,390.70254,390.70254,-0.06195740331770701,0.033094957113526266,0.22684460584616195,-0.23684564205203448,1,1,1,1,1
Macrotera opacella,1558.1194999999998,526.2646969978848,-0.10240393568907498,0.06154650568138759,0.1526966141011449,-0.07578075509009043,15,8.619151251360174,12,6.978854625550662,89
Macrotera opuntiae,412.27172499999995,391.6421216794495,-0.07065584898448461,0.04934300614998331,0.23422489757893014,-0.24640104104993565,2,1.045431078988126,1,1,45
Macrotera portalis,634.3110109999999,481.5257029034665,-0.16312190626988401,0.10182912089303932,0.3058841470815236,-0.2859527196664778,3,2.5280898876404496,4,2.7108433734939754,15
Macrotera texana,617.3181849999999,392.78983570753303,-0.07055969998989887,0.049362579477287505,0.231703102753619,-0.24631964845677037,3,1.017628949314621,3,1.017628949314621,344
Martinapis luteicornis,1183.1032029999994,451.94793434959115,-0.0745166756930939,0.04497675614738566,0.4545065042395691,0.4575898206532397,9,1.8808290155440417,7,1.7374578975358976,99
Martinapis occidentalis,507.51343399999996,418.0430211031767,-0.14522012799308026,0.0861350108271239,0.2961141621302753,-0.07155353631700333,2,1.28,2,1.28,8
Megachile addenda,2770.2022970003013,515.9705234977,-0.020005531518296243,-0.041261820456247836,0.2878528773074908,0.4713297817253665,37,8.217475728155335,17,3.3991967871485937,92
Megachile adelphodonta,514.436777,463.13361410370754,-0.13350005224384687,0.07928374504579982,0.2456075659563464,-0.21166982677254784,2,1.975609756097561,2,1.975609756097561,9
Megachile albitarsis,2487.410542000001,467.84556766837426,0.12052600633168743,0.060980434673285004,-0.4149890789666666,0.04897338665881121,47,17.72010398613518,17,1.8485807268125125,286
Megachile amica,390.70253999999994,390.70253999999983,-0.04141362255669058,0.023991371869994945,0.25965136688413104,-0.28368024553690346,1,1,1,1,1
Megachile angelarum,1936.285249000299,516.6593021726495,-0.054205201322827294,-0.003832994263298481,0.33172414981634674,0.44750345402769387,27,13.252756573367261,11,3.5454958021329706,125
Megachile anograe,770.0690759999999,465.5910041582,-0.2036644773971069,0.124568310116809,0.2700589677528672,-0.29058968923220213,4,2,4,2,18
Megachile bahamensis,426.5558949999999,401.025724761574,-0.013512116488537904,0.03791578889544172,-0.43531178525458736,-0.01675033339725162,3,2.272727272727273,1,1,5
Megachile brevis,7199.893917999996,527.4686119972445,0.13376801844295452,-0.0071501128334582826,-0.07313200352353517,0.43255563147159526,150,47.03104703447287,44,4.360686113611097,1148
Megachile brimleyi,665.4265339999998,470.98763933772096,-0.021044487981700374,0.02205482233923647,0.08784617209136371,0.4927330137800039,4,3.2727272727272725,3,1.945945945945946,12
Megachile browni,514.436777,443.35608155764345,-0.10469041851504997,0.06768569641288011,0.3369200045086799,0.1142537828573895,2,1.6,2,1.6,4
Megachile campanulae,2376.7677860000003,511.5998049265178,0.05115244901129473,0.005116235582446969,0.25165572188763363,0.20449298776316585,31,6.710286062081557,15,4.8934753661784285,105
Megachile centuncularis,3989.0988260003023,522.6690242049161,0.25990642901367583,-0.048389316541277996,-0.22149267024978986,0.2986404773554502,75,30.963302752293586,29,4.586013225835677,225
Megachile chichimeca,592.399963,460.64722455072416,-0.04123849663371327,0.022668072526914246,0.3636538435454618,0.2085364322308897,3,2,2,1.7999999999999998,6
Megachile chilopsidis,562.641545,445.23272675930934,-0.11271508434123127,0.07033816677092529,0.44921566735133334,0.4520572568908642,4,2.48987108655617,2,1.5005549389567148,52
Megachile circumcincta,627.1004190000001,441.2314465748378,-0.026865728796620005,-0.015379853020745612,0.4414906686063771,0.45639297641014304,6,4.999999999999999,2,1.2195121951219512,10
Megachile cochisiana,1150.1503739994,495.06223609562596,0.16219979599332587,0.025061205346508332,-0.1940748395996276,0.3747171352329848,20,7.692817679558008,7,2.868562010712814,118
Megachile comata,633.0153810002998,476.4039878099985,0.02900775362994176,0.01823953222981052,-0.30263659777979296,0.13457248104692324,3,2.3333333333333335,3,2.3333333333333335,7
Megachile davidsoni,522.3832399999999,469.8868611408781,0.03130394330358564,0.024302104080401288,-0.35800404016667664,-0.05272411730219843,2,2,2,2,2
Megachile deflexa,577.9505739999998,449.2065575169717,-0.051723073980705726,0.04130376571639743,0.44207894976189194,0.457154732746032,3,2.4615384615384617,2,1.28,8
Megachile dentitarsus,390.70254000000006,390.70254000000006,-0.029156448287605215,0.017785304730905352,0.43872546108607885,0.44526002905625917,1,1,1,1,1
Megachile exilis,2114.119267000001,422.94497053159563,0.026531765546418118,-0.01848145925710622,0.409855015026658,0.4589765173394458,30,1.4969644828977768,10,1.1862684804801849,581
Megachile fidelis,1870.2229840003006,452.93252533092704,0.2175458028074515,0.13486911473131308,-0.41473148930015263,0.021343226835487245,46,18.05197934595527,10,1.508876420658899,229
Megachile fortis,593.4547239999999,404.0871072694389,0.3058515393808751,0.2512911608283031,-0.4348265294500835,-0.014585678313145098,7,1.5289017341040465,2,1.0444225074037514,46
Megachile frigida,2559.3608720000016,527.3960100231421,-0.07886078795176889,-0.002798480101280921,0.2675732497504495,0.17204441510105123,36,8.547880690737841,21,7.293061880525046,165
Megachile frugalis,1634.3332659999994,531.1686103509405,0.048848522303750884,0.027269431777650576,0.19043981137676053,0.4399998008552013,17,12.811764705882352,10,4.59493670886076,33
Megachile fucata,1334.6814780003,507.5713818105625,-0.23828856237940513,0.13212944837980772,-0.2795689095366403,-0.024372728542198147,16,6.480789200415368,9,3.5200225606316975,79
Megachile gemula,3023.429235000302,537.4072501587649,0.07298127605432171,-0.13421501450822293,0.33222792394989414,0.3521963112390049,41,20.28985507246377,16,5.426356589147287,140
Megachile gentilis,2871.0191850003016,530.7648091039815,-0.07076272983205535,0.08255237421323199,0.1854946909602971,0.4034637923166592,46,17.016361511492008,18,4.773358102939569,209
Megachile georgica,1836.5178689999996,524.3506244934918,-0.011400599463274968,0.029306585408944305,0.09204468302740249,0.487452918999512,21,12.559354226020892,10,3.432390345185569,115
Megachile inermis,1894.413605,444.0064063798539,0.12272793118115781,-0.006610830963358645,-0.4174068639765434,0.020859136238828842,32,5.823584029712157,12,1.4421706139342378,112
Megachile inimica,2183.619961999701,491.96348533870867,0.269329861049986,0.11480561906501094,-0.27056481975953284,0.287844778200859,49,12.123000496770999,14,2.6336714871573492,494
Megachile integra,681.3861399999998,451.84951288942375,-0.0374332164300906,0.049697056909218176,0.44093224135653336,0.4478955885413547,5,3.78125,2,1.1980198019801982,22
Megachile integrella,390.70254,390.70254000000006,-0.040031854188345095,0.01897044508434843,0.24012385326491673,-0.2404045848688665,1,1,1,1,3
Megachile lapponica,789.6795909999998,429.61509533426056,-0.014799917580833292,0.004118576278634087,0.2086323387015204,-0.06144042395465667,7,1.4941634241245136,4,1.4134969325153373,48
Megachile latimanus,4344.673316999703,498.2646489618387,0.40504275089069425,0.009618342903085459,-0.31229277805833633,0.21620176154953114,104,25.199524940617575,28,2.8742888106204267,721
Megachile legalis,818.3891470000002,440.6962724599307,-0.0891907445652792,0.0647628451067199,-0.40359468524346764,0.046161694607128156,13,6.059171597633136,3,1.292929292929293,64
Megachile lippiae,2321.120621999701,538.2771449133912,-0.04349117819364765,-0.015563634182847598,0.18465319036331615,0.19078329458119073,29,13.86316776007498,16,9.920858484238765,172
Megachile manni,390.70254,390.70254000000006,-0.1383342750532135,0.08195317402714261,0.24493647036289456,-0.21835326404238878,1,1,1,1,2
Megachile melanophaea,3784.271339000001,516.0135965231897,-0.07302906498046918,-0.07896143650434544,0.36983191041400054,0.46932564050561665,52,16.340247574439605,24,3.2007995281473223,221
Megachile mendica,7262.144459999998,529.4352534178511,0.28311509920099115,-0.05086962771073756,-0.2001663512875578,0.2946187997231232,163,61.10647240123285,46,6.3533713020552645,934
Megachile micheneri,390.70253999999994,390.70254,-0.0410421777508603,0.025760848813173767,-0.4353117852545873,-0.016750333397251668,1,1,1,1,2
Megachile montivaga,3169.3010180003016,506.31246567544144,0.2269257946868172,0.12192652628681797,-0.36235876430590575,0.09448253216951569,61,24.88920863309351,20,3.084522111269617,186
Megachile mucida,548.7169999999998,450.5568625411128,-0.01829982220209574,0.01803670484651261,0.06686684608242452,0.48808796583033,3,1.8148148148148147,2,1.6896551724137931,7
Megachile parallela,1673.7944120000004,419.4444793933775,0.3272097019638105,0.2707656064347816,-0.42950310605957087,-1.5365064662549045e-4,41,5.496813072198399,10,1.1350083752093807,308
Megachile perihirta,2801.90018,460.76739349837857,0.3313127462904996,0.13302966702138738,-0.4101590866060517,0.03808236469173806,63,23.912952281069735,19,1.6494972147869487,302
Megachile petulans,3689.0645260000024,520.9031061144394,0.1801838855405488,0.011233845147591563,-0.1853729274124801,0.373924608086663,72,25.717391304347824,22,4.408597857190391,364
Megachile policaris,3421.9104250003024,498.6391594662001,0.06775122995557249,0.03649913761917787,-0.1899662745053534,0.3811780496364535,61,5.578699084851396,24,3.011996674979218,673
Megachile prosopidis,1890.8126949997002,502.03673441518754,-0.06983144963254395,0.04309323821761731,0.22240508499608413,0.09057322159803753,24,3.7682346990389486,13,3.5064482726160215,193
Megachile pruina,830.8310639999999,430.64467993315156,0.20076205536037697,0.17797067463976804,-0.4346621272309317,-0.0064394591233113575,12,6.540856031128405,4,1.2881226053639845,41
Megachile pseudobrevis,752.8896149999999,504.1649143874462,-0.055773357613164196,0.0410651143008268,-0.15729735430449104,0.2692561552570805,4,3.5555555555555554,4,3.5555555555555554,8
Megachile pugnata,2083.9192,460.00686567522484,0.2591158164457534,0.05936322167009746,-0.39648368038239384,0.08321487678756216,54,14.133506004238294,10,1.6191028511315508,245
Megachile pusilla,390.702539,390.70253900000006,-0.04011188172591066,0.02252564900571248,-0.43531178525458736,-0.016750333397251623,1,1,1,1,1
Megachile relativa,3053.428253000301,498.95759541130684,0.257255246727621,-0.03091923263975499,-0.35265351296102976,0.10263536546387836,64,18.606457650912493,20,2.861810853605872,282
Megachile rugifrons,1585.8326190000002,526.3109142495845,0.025871667556758526,0.013153959557902743,0.1940929500659075,0.4380437479573965,18,10.450381679389311,10,5.20532319391635,37
Megachile sidalceae,2266.2458830000005,526.8428747396571,-0.05078127499720339,0.09081812855368956,-0.12018841246150982,0.38824102503568114,32,13.838268792710707,13,4.386281588447653,135
Megachile snowi,1237.9432,499.51356328902114,-0.2043617346313173,0.06573721091266733,-0.16460141184978,0.20915786073678164,13,4.562594268476621,6,3.3060109289617485,55
Megachile sublaurita,849.8893890002997,431.934958543381,-0.28444577392751047,0.17581536506449455,0.180605488973813,-0.27089665331154217,5,1.4412385643912737,5,1.4412385643912737,64
Megachile subnigra,967.51614,459.2017653526667,-0.08624584683144498,0.07593428504114164,-0.41445736252119003,-0.028279411327889362,11,7.688000000000001,5,1.6315789473684212,31
Megachile texana,4679.318557999703,538.8508112100224,0.08750177417681407,-0.01991485903822867,0.06230239916156195,0.37663984981044313,83,21.459060402684557,36,7.655387071029529,438
Megachile townsendiana,676.3368379999998,476.55130304906993,-0.06297748797044599,0.04404865437657574,-0.07289753332556786,0.4693271666347703,5,2.864406779661017,3,2.2533333333333334,13
Megachile umatillensis,390.70253999999994,390.70254,0.24976126554517825,0.24197186766138923,-0.43531178525458736,-0.016750333397251644,1,1,1,1,1
Megachile umbripennis,597.1538140000001,465.8061468337064,0.004052377690930114,0.04636932894162779,-0.3099154988718518,-0.009847323491372295,5,4.999999999999999,3,2.7777777777777772,5
Megachile xerophila,986.0037920000001,517.8188336250877,-0.34921477585772903,0.19755598290042323,-0.006452688462387231,-0.19594536155270778,6,4.333333333333333,6,4.333333333333332,13
Megachile xylocopoides,3336.667126600002,468.33661151502713,0.2780690334790899,0.09609507913285507,-0.4270369503328806,0.01134795819297324,74,15.304974177765692,24,1.9558059025807877,411
Megachile zapoteca,764.0418819999999,490.6321695954615,0.07664174418348396,0.05695142518019223,-0.20169237988040303,0.30847342393370275,5,4.2608695652173925,4,2.8,14
Megachile zaptlana,390.7025389999999,390.70253899999994,-0.04010145464717705,0.022529841677219588,-0.43531178525458736,-0.01675033339725162,1,1,1,1,1
Megandrena enceliae,1029.9843779999999,442.6698976119553,-0.145015513763486,0.0858697184407136,0.16461701888003905,-0.1523854127671195,9,1.6129032258064517,6,1.6,60
Melecta alexanderi,390.70253999999994,390.70253999999983,-0.26082884857322847,0.16639959600439486,0.25965136688413093,-0.2836802455369035,1,1,1,1,2
Melecta bohartorum,514.4367769999999,434.76268143752094,-0.1345001608080267,-0.15514516668868822,0.3467629294612045,-0.2843684039203567,2,1.4705882352941173,2,1.4705882352941173,5
Melecta edwardsii,739.7567920002999,460.3154124678199,-0.06908679180502411,0.006542270417695172,0.06671693441385498,-0.11202439305230057,4,1.942528735632184,4,1.942528735632184,13
Melecta pacifica,509.28114400029995,451.6214527848068,-0.09477515371986502,6.972275941746556e-4,0.3991358072895454,0.12569923013498233,2,1.7999999999999998,2,1.7999999999999998,3
Melecta separata,1527.3175459999998,531.7998387373955,-0.06284770548650873,-0.03521752348671258,0.15299734524275843,0.0045043369625751084,15,8.670103092783506,10,6.950413223140496,29
Melecta thoracica,1373.2577899999992,519.5961822936936,-0.13419908575077458,-0.1205302478596019,0.08230025873525976,-0.19887359721530828,14,7.077051926298157,10,5.655957161981258,65
Melissodes agilis,1393.3694779999996,465.4619917659821,0.39530207509299525,0.21985232815076483,-0.40310323237127715,0.052753108589719856,26,10.7037037037037,8,1.930957683741648,51
Melissodes apicatus,786.3470990000001,458.2023944406904,-0.022949659940758975,0.01137844325115994,0.3092298853934707,-0.007921644355579339,5,1.7783251231527097,4,1.743961352657005,19
Melissodes bicoloratus,927.9302499999997,486.07263098054045,0.09788045522109938,0.14432914927672374,-0.30288010570484686,0.23172884448772615,10,7.289256198347108,6,2.6407185628742518,42
Melissodes bimaculatus,4775.860077,520.53740758939,0.15797221149354024,-0.010131356651863939,-0.13654097394659662,0.19499664062124905,113,24.11473272490223,32,5.295582878684247,816
Melissodes boltoniae,761.9231560000001,444.050062260502,0.4406819838282701,0.12243581494351828,-0.43109884721870834,-0.015461899499901368,15,12.355932203389834,3,1.4668008048289738,27
Melissodes coloradensis,748.1846980000004,443.8585180629594,0.31880095952825543,0.21521536499791905,-0.4380637437580636,-0.005532365830003348,9,5.999999999999999,3,1.408695652173913,18
Melissodes communis,2920.5068459997015,542.3705089422812,0.1304601508461563,0.0030997875795327192,-0.16520896142656466,0.12492879579158502,45,29.55191256830602,22,9.11973018549747,104
Melissodes compositus,514.4367759999999,454.7040033965872,0.1406210213592741,0.16616825249033493,-0.21898221465277684,-0.09441425115359837,2,1.7999999999999998,2,1.7999999999999998,3
Melissodes comptoides,2360.3028440000007,513.5899040039754,0.04741501886005375,0.04497547960019434,0.031153410918063704,0.1287063334068602,38,9.908689248895433,15,6.809716599190284,116
