bee_genus,eigen1,eigen2,bee_family,Andrena,Megandrena,Ancylandrena,Calliopsis,Macrotera,Perdita,Panurginus,Protandrena,Mesoxaea,Protoxaea,Eulonchopria,Colletes,Hylaeus,Caupolicana,Ptiloglossa,Zikanapis,Agapostemon,Halictus,Lasioglossum,Sphecodes,Augochlora,Augochlorella,Augochloropsis,Pseudaugochlora,Dieunomia,Nomia,Dufourea,Sphecodosoma,Conanthalictus,Protodufourea,Xeralictus,Plebeia,Bombus,Centris,Melitoma,Ptilothrix,Diadasia,Exomalopsis,Anthophorula,Ancyloscelis,Svastra,Melissodes,Martinapis,Melissoptila,Eucera,Xenoglossa,Simanthedon,Florilegus,Gaesischia,Ceratina,Xylocopa,Anthophora,Habropoda,Ericrocis,Epeoloides,Leiopodus,Brachymelecta,Melecta,Zacosmia,Nomada,Biastes,Townsendiella,Neolarra,Hexepeolus,Holcopasites,Paranomada,Brachynomada,Triopasites,Triepeolus,Epeolus,Oreopasites,Coelioxys,Megachile,Heriades,Protosmia,Osmia,Ashmeadiella,Atoposmia,Hoplitis,Chelostoma,Anthidium,Anthidiellum,Dianthidium,Paranthidium,Stelis,Trachusa,Dioxys,Lithurgopsis,Hesperapis,Macropis,Melitta
Eulonchopria,0.354439719548923,0.08101204792223897,Colletidae,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,0,1.1058418977701319,1.1058418977701319,1.1488317209455516,1.1488317209455516,1.1488317209455516,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078629,1.4659453675078629,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078629,1.4659453675078629,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Colletes,0.3571164092014598,0.08168100869013134,Colletidae,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.1058418977701319,0,1.0116786257689157,1.1488317209455516,1.1488317209455516,1.1488317209455516,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078629,1.4659453675078629,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078629,1.4659453675078629,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Hylaeus,0.3571164092014597,0.0816810086901312,Colletidae,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.1058418977701319,1.0116786257689157,0,1.1488317209455516,1.1488317209455516,1.1488317209455516,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078629,1.4659453675078629,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078629,1.4659453675078629,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Caupolicana,0.38379867662988987,0.08841059197662784,Colletidae,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.1488317209455516,1.1488317209455516,1.1488317209455516,0,0.46719170091742435,0.46719170091742435,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078629,1.4659453675078629,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078629,1.4659453675078629,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Ptiloglossa,0.3846422433743822,0.08862224983852576,Colletidae,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.1488317209455516,1.1488317209455516,1.1488317209455516,0.46719170091742435,0,0.39714298776263773,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078629,1.4659453675078629,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078629,1.4659453675078629,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.5711441124531642,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531642,1.5711441124531642,1.5711441124531644,1.5711441124531644,1.5711441124531642,1.5711441124531644,1.5711441124531644,1.5711441124531644,1.5711441124531642,1.5711441124531642,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Zikanapis,0.3846422433743822,0.08862224983852565,Colletidae,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.1488317209455516,1.1488317209455516,1.1488317209455516,0.46719170091742435,0.39714298776263773,0,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078629,1.4659453675078629,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078629,1.4659453675078629,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.5711441124531642,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531642,1.5711441124531642,1.5711441124531644,1.5711441124531644,1.5711441124531642,1.5711441124531644,1.5711441124531644,1.5711441124531644,1.5711441124531642,1.5711441124531642,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Agapostemon,0.6985424258740622,0.1787757649756035,Halictidae,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,0,0.6575703512398832,0.6575703512398832,0.6575703512398832,0.850972528205435,0.850972528205435,0.8509725282054349,0.8509725282054349,1.09217234767172,1.09217234767172,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Halictus,0.7026174687742629,0.17991281790120855,Halictidae,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,0.6575703512398832,0,0.5497302280089665,0.6353065085850441,0.850972528205435,0.850972528205435,0.8509725282054349,0.8509725282054349,1.09217234767172,1.09217234767172,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942725,1.5971783911942725,1.5971783911942725
Lasioglossum,0.7026174687742628,0.17991281790120836,Halictidae,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,0.6575703512398832,0.5497302280089665,0,0.6353065085850441,0.850972528205435,0.850972528205435,0.8509725282054349,0.8509725282054349,1.09217234767172,1.09217234767172,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942725,1.5971783911942725,1.5971783911942725
Sphecodes,0.7000190442838896,0.17918780828280073,Halictidae,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.5230250408170873,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,1.4659453675078626,0.6575703512398832,0.6353065085850441,0.6353065085850441,0,0.850972528205435,0.850972528205435,0.8509725282054349,0.8509725282054349,1.09217234767172,1.09217234767172,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Augochlora,0.7106053921174527,0.18215508084697288,Halictidae,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,0.850972528205435,0.850972528205435,0.850972528205435,0.850972528205435,0,0.44876737997690797,0.5677809883123651,0.5677809883123651,1.09217234767172,1.09217234767172,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942725,1.5971783911942725,1.5971783911942725
Augochlorella,0.7106053921174527,0.18215508084697307,Halictidae,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,0.850972528205435,0.850972528205435,0.850972528205435,0.850972528205435,0.44876737997690797,0,0.5677809883123651,0.5677809883123651,1.09217234767172,1.09217234767172,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942725,1.5971783911942725,1.5971783911942725
Augochloropsis,0.708924528825406,0.18168561936059419,Halictidae,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,0.8509725282054349,0.8509725282054349,0.8509725282054349,0.8509725282054349,0.5677809883123651,0.5677809883123651,0,0.5160570290352997,1.09217234767172,1.09217234767172,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531635,1.5711441124531635,1.5711441124531635,1.5711441124531635,1.5711441124531638,1.5711441124531638,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Pseudaugochlora,0.7089245288254058,0.18168561936059413,Halictidae,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.5230250408170871,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,1.4659453675078624,0.8509725282054349,0.8509725282054349,0.8509725282054349,0.8509725282054349,0.5677809883123651,0.5677809883123651,0.5160570290352997,0,1.09217234767172,1.09217234767172,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531635,1.5711441124531635,1.5711441124531635,1.5711441124531635,1.5711441124531638,1.5711441124531638,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Dieunomia,0.6069015664054919,0.15304816651207742,Halictidae,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.09217234767172,1.09217234767172,1.09217234767172,1.09217234767172,1.09217234767172,1.09217234767172,1.09217234767172,1.09217234767172,0,0.6196195226254086,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
Nomia,0.606901566405492,0.1530481665120773,Halictidae,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.5230250408170876,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.4659453675078629,1.09217234767172,1.09217234767172,1.09217234767172,1.09217234767172,1.09217234767172,1.09217234767172,1.09217234767172,1.09217234767172,0.6196195226254086,0,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.2476388877399147,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531642,1.5711441124531642,1.571144112453164,1.5711441124531638,1.5711441124531638,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.5711441124531638,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.571144112453164,1.5971783911942723,1.597178391194272,1.597178391194272
