scientificName,med_lat,med_long,n_chesshire,area_m2,area_ha,spherical_geometry,mean_doy,med_doy,quant10,quant90,flight_season
Perdita florissantella,31.325,-109.258,69,23292002403.111,2329200.2403111,TRUE,192.313432835821,214,113.8,251,137.2
Perdita foleyi,35.689,-118.033,7,13990212074.1587,1399021.20741587,TRUE,271.714285714286,269,262.2,283,20.8
Perdita foveata,31.501,-97.166,42,1661505998224.49,166150599.822449,TRUE,155.692307692308,147,108,221,113
Perdita foxi,35.667,-105.964,1,1260566221.3017,126056.62213017,TRUE,NA,NA,NA,NA,NA
Perdita fracticincta,39.586,-104.916,1,3947281594.93854,394728.159493854,TRUE,NA,NA,NA,NA,NA
Perdita frontalis,32.8455,-115.0475,2,1844800830.9551,184480.08309551,TRUE,193,193,193,193,0
Perdita fulvescens,36.697,-114.4715,2,3372443342.31445,337244.334231445,TRUE,182,182,133.2,230.8,97.6
Perdita fulvicauda,33.606,-115.0665,26,61642656840.217,6164265.6840217,TRUE,103.64,104,84.4,120.6,36.2
Perdita geminata,33.074,-106.449,3,73009147038.2567,7300914.70382567,TRUE,150,160,117.6,178.4,60.8
Perdita genalis,33.761,-116.447,43,300043926984.366,30004392.6984366,TRUE,118.170731707317,115,93,148,55
Perdita gentilis,36.798,-114.9295,12,146448484494.249,14644848.4494249,TRUE,228.2,241,163,269.9,106.9
Perdita georgica,33.92,-81.724,23,568909527948.497,56890952.7948497,TRUE,254.266666666667,251,211.4,290.2,78.8
Perdita gerardiae,34.546,-80.248,30,410645902310.792,41064590.2310792,TRUE,274.884615384615,269,268,299,31
Perdita gerhardi,40.315,-90.061,58,3371630109882.78,337163010.988278,TRUE,204,226,108,241.4,133.4
Perdita giliae,34.991,-111.743,8,33326804775.8678,3332680.47758678,TRUE,242.714285714286,244,230.4,254,23.6
Perdita glabrescens,36.83,-117.16,7,50382079193.3135,5038207.91933135,TRUE,169.166666666667,177,147.5,183,35.5
Perdita gracilis,36.606,-118.06,5,366818044.102234,36681.8044102234,TRUE,163,166,154.6,168,13.4
Perdita graenicheri,27.189,-81.338,23,8206971697.52695,820697.169752695,TRUE,286.052631578947,290,258,309.4,51.4
Perdita grandiceps,32.306,-106.7185,6,12229040872.0445,1222904.08720445,TRUE,256.5,253,248.6,267.2,18.6
Perdita greggiae,31.695,-103.796,3,2228386724.32171,222838.672432171,TRUE,105,105,105,105,0
Perdita gutierreziae,34.334,-106.739,71,672547518954.922,67254751.8954922,TRUE,256.809523809524,257,241.4,277.8,36.3999999999999
Perdita haigi,39.316,-118.413,9,60703229324.3639,6070322.93243639,TRUE,249.714285714286,247,229.2,268.2,39.0000000000001
Perdita halictoides,39.28,-95.235,73,5040654740615.78,504065474.061578,TRUE,191.190476190476,202,137.4,236.6,99.2
Perdita heliophila,34.8745,-110.0585,2,69319384640.3367,6931938.46403367,TRUE,NA,NA,NA,NA,NA
Perdita heliotropii,34.1405,-115.6935,76,725570955107.624,72557095.5107624,TRUE,182.948275862069,172,113.8,272.6,158.8
Perdita heterothecae,33.956,-116.87,76,308958731566.018,30895873.1566018,TRUE,236.461538461538,246,177.6,271,93.4
Perdita hippolyta,31.7515,-105.075,4,2398035327.50082,239803.532750082,TRUE,192.666666666667,167,165.4,230.2,64.8
Perdita hirsuta,32.253,-106.654,31,1162508241341.58,116250824.134159,TRUE,230.8125,242,206.5,242,35.5
Perdita hirticeps,34.054,-117.251,57,518889875483.921,51888987.5483921,TRUE,211.392156862745,216,119,280,161
Perdita holoxantha,38.592,-110.59,43,232596666699.673,23259666.6699673,TRUE,201.512820512821,204,145.8,256.6,110.8
Perdita hooki,28.874,-101.784,9,843322181374.445,84332218.1374445,TRUE,221.2,235,190.2,239.6,49.4
Perdita hurdi,31.5915,-109.7245,22,181726155318.95,18172615.531895,TRUE,232.888888888889,225,213,261.6,48.6
Perdita idonea,38.585,-110.701,43,134098339553.877,13409833.9553877,TRUE,224.513513513514,237,146,259,113
Perdita ignota,34.33,-106.722,356,3886381223670.08,388638122.367009,TRUE,221.642585551331,230,162.4,269,106.6
Perdita imbellis,37.724,-110.703,14,93756296374.7629,9375629.63747629,TRUE,216.545454545455,233,157,264,107
Perdita imberbis,41.681,-122.067,1,5234529649.17131,523452.964917131,TRUE,182,182,182,182,0
Perdita impunctifrons,34.841,-116.178,1,2187687693.07677,218768.769307677,TRUE,NA,NA,NA,NA,NA
Perdita incana,32.934,-103.724,3,233329000157.579,23332900.015758,TRUE,203.666666666667,210,169.2,235.6,66.4
Perdita indioensis,33.7225,-116.215,12,232733030.006008,23273.3030006008,TRUE,302.272727272727,302,291,310,19
Perdita innotata,33.606,-115.014,23,419646839059.026,41964683.9059026,TRUE,107.315789473684,105,98,120.8,22.8
Perdita inornata,36.215,-115.292,16,485595465176.721,48559546.5176721,TRUE,184.733333333333,171,169,207,38
Perdita interrupta,33.956,-117.372,104,301140142794.41,30114014.279441,TRUE,108.808510638298,106,84.3,130,45.7
Perdita interserta,33.956,-117.372,40,128677074344.785,12867707.4344785,TRUE,271.282051282051,272,252.8,293,40.2
Perdita irregularis,35.458,-108.745,1,5370827631.32851,537082.763132851,TRUE,257,257,257,257,0
Perdita irwini,32.097,-111.79,1,2745095745.70667,274509.574570667,TRUE,NA,NA,NA,NA,NA
Perdita isocomae,33.956,-117.372,42,461435.846418262,46.1435846418262,TRUE,269.357142857143,268,251,292.9,41.9
Perdita jonesi,30.881,-96.631,12,89509520064.8386,8950952.00648386,TRUE,152.363636363636,160,132,164,32
Perdita jucunda,34.1895,-117.324,34,605561655614.501,60556165.5614501,TRUE,188.965517241379,191,146.8,231.4,84.6
